Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,125.1972237,143.2339388,157.1329646,181.7513493,191.2091119,195.0346719,243.7741421,280.1697298,318.3378457,360.47099,328.2696203,288.3152509,268.6741843,271.4386823,261.7816501,296.420893,314.9209021,316.9274877,304.3813363,296.2434966,269.5275134,261.2453976,169.6606283,209.5259419,255.4111888,343.0338275,369.8482066,389.3879035,347.5367338,333.4707379,331.5558262,322.6807241,347.0149577,369.7499707,426.1785481,581.7198394,695.1438475,763.5868059,765.5375966,807.776574,828.0261163,967.0919903,1019.04219,1096.778548,1120.341727,1304.88953,1389.231962,1547.851256,1676.295792,1643.944914,1789.596665,,,
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.5391022,275.3858772,203.2387708,218.430929,252.5709407,261.4212966,318.4876139,358.8811215,403.0286592,477.4339385,644.4769374,803.8127596,724.2477262,671.8804326,818.8760375,982.5793942,969.0313617,968.7439245,837.5652301,872.4420907,942.9031995,1050.331547,974.7624073,910.1554459,870.465986,,,
Cambodia,KHM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4359672,303.5533575,281.3753887,241.6175201,264.6934526,268.3836222,286.368937,299.7141946,322.0761722,361.6585759,419.5047319,476.7062052,561.0465257,659.2283345,643.0351782,687.8655757,768.8949336,823.9027455,872.2239417,933.4239152,993.6407446,1084.876158,1181.818127,1285.940819,1390.35959,1331.135318,1343.726676,,,
Kiribati,KIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,634.6733182,611.4942384,656.3415198,666.0009915,553.5539986,429.924735,411.4579494,522.1929727,617.1639653,618.4077624,641.3151672,943.6640321,955.4879516,881.2686189,1004.289763,1073.715994,1063.80489,1269.722052,1277.288459,1221.073282,1169.425086,1150.780525,1193.212209,1369.540314,1474.067109,1526.949853,1462.642951,1757.943776,1877.170356,1626.980408,1979.378917,2146.019113,2423.712621,2534.259331,2789.216187,2892.307402,2569.436552,2872.653028,2883.040182,2900.962639,2559.717149,2801.822185,,,
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,283.3312643,302.6492782,376.6693096,523.0974979,564.8901225,766.1008479,968.734622,1302.210938,1633.323032,1533.714896,1671.647275,1761.878583,1940.458528,2129.136807,2160.859447,2461.959099,3106.471931,4153.866634,5105.182353,5772.223756,6701.852995,7058.165448,7693.671759,9013.013682,10703.03436,11335.62048,10379.69078,6659.153458,8686.618911,10066.4201,9481.99765,10921.41796,12133.24497,13671.44682,15951.37679,17949.26005,19974.03089,17500.41168,15514.21152,18937.43167,20578.17296,20885.06346,22213.54108,23855.82352,23450.9899,23960.52912,25890.44632,27237.40308,25831.45515,25451.51717,28058.83017,,,
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2210.940577,2649.457348,2457.637631,2891.75358,8201.878865,9652.836551,10011.80846,10477.17616,11074.00174,,18709.0635,18918.81282,15513.71951,13498.97418,13361.26182,12660.29862,12081.37728,12590.15018,12051.68145,13592.39843,14369.58556,10899.46763,14038.15745,14501.19745,14492.18105,16608.68049,18536.98814,18012.42817,15236.70063,16556.01953,19441.37065,16763.55174,16861.64948,20237.28493,25692.71328,33271.04583,41054.77975,42830.29083,49271.79948,34019.63146,35309.5631,42038.77502,43810.64221,42999.99436,39694.15735,27811.71291,25708.13215,28379.07665,30000.68158,29080.10622,,,,,
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,498.6739061,548.9039026,604.5343118,779.3080919,996.6284929,1036.297616,1109.835478,1172.912357,1294.720213,1469.76108,1686.576186,1910.200794,1703.881403,1416.853862,1411.326077,1355.357669,1360.867316,1424.004886,1577.272102,1747.226464,1995.763186,2153.233289,2311.240412,2696.243185,3139.214057,3299.296439,3568.72237,3826.633863,3760.322821,3225.028998,3491.251566,3356.235755,2948.660187,2946.292406,3292.880684,3904.776055,4546.763976,5344.834235,6052.530403,5562.937926,6794.302145,7724.228578,7520.79281,7710.551626,7686.047829,6553.177146,6269.606025,6969.237673,6610.083302,6476.978716,5390.810613,5995.793424,,,
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,421.5116992,560.0271176,402.3968104,232.9722216,118.7135462,139.3278056,162.7569194,184.5978814,194.4500869,224.39744,253.1843388,271.4633726,284.9197246,254.8824563,177.2216895,213.1754535,243.7458495,252.1201989,250.7179148,268.9582234,318.9460126,370.3380401,425.6953511,525.2522896,639.0972829,704.1612012,778.2121953,941.3545679,1153.610692,1362.190169,1523.374688,1643.221809,1787.305019,1846.315217,1953.824152,1950.776395,1928.626685,1837.87641,,,
Lebanon,LBN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.1761371,834.2921384,1163.670225,1390.922115,1802.890315,2189.694382,2658.292203,2995.7205,3200.669083,3516.482113,3578.748245,3524.828313,3443.800544,3560.385344,3123.771407,3796.820799,3907.230915,3895.906748,4465.908916,5096.210197,6000.49736,6308.873567,6367.03042,6810.347737,6626.868547,6113.99873,6260.06247,6589.188471,7103.130478,7334.310867,6971.830179,4242.29949,3026.708667,,,
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.259463,155.1362416,130.4471741,56.7359047,143.0124468,148.4872411,180.6794666,199.6880168,245.4283897,238.9018936,271.1371791,330.7916764,329.1003687,373.6870318,347.8005957,379.1231926,372.0135046,354.6131263,386.918153,352.7417526,328.0628,339.1209191,,,
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809.392789,3590.8455,4085.026689,5564.553818,7050.571139,8271.093898,9798.433345,7193.868261,8540.677591,6565.745074,10586.59523,9167.466394,7679.63077,6649.338529,6705.134917,8732.533204,9433.624865,8419.926615,6394.742868,4638.500824,,,
St. Lucia,LCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1270.904673,1415.326352,1303.402789,1386.313375,1756.656941,1944.946513,2303.919269,2509.563407,2816.672988,3170.609448,3577.941965,3742.692317,4106.012721,4075.082051,4190.599261,4402.737523,4545.914556,4536.042112,4842.192044,5019.080319,5294.058019,4907.158749,4950.457152,5354.516067,5670.2555,5962.394984,6513.694039,6834.719832,7254.776647,7086.309514,7134.887309,7769.701492,7593.231488,7402.644067,7842.136503,7573.111717,8082.593532,8514.119814,9143.953383,9151.962181,6991.914881,7655.163071,,,
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,530.5086949,585.1399357,639.7444806,822.1479758,1024.949458,1047.45084,1130.915282,1216.475936,1340.351008,1517.415368,1764.759828,2000.996438,1796.344871,1504.983373,1479.276557,1429.920626,1434.306969,1473.620712,1639.888451,1760.142927,2005.007331,2178.305862,2354.96153,2709.979921,3121.465466,3329.572516,3566.408861,3846.662932,3798.729068,3306.172011,3575.283034,3448.033427,3013.444333,3000.162034,3388.025624,4031.318888,4706.062053,5554.818964,6374.507929,5915.368121,7191.49308,7956.658369,7902.531103,8089.207015,8175.148551,6895.79286,6629.941652,7341.135868,7024.555915,6893.454265,5765.752584,6415.208246,,,
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,209.7908411,215.6553084,228.1377486,238.9352371,243.4375132,253.7883171,255.9777414,224.3499394,216.9974814,189.9333792,212.2042247,239.0045494,245.6125625,246.9097114,252.1378664,277.8352408,260.8543609,273.2986125,293.3787029,327.8812179,363.4813877,401.3253301,456.0089462,537.6229403,583.3029428,627.3127363,714.4442347,754.2362558,812.8199147,867.7961307,846.1673416,874.2624543,945.528658,913.7055658,971.2388996,972.6754514,1010.734246,,,
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.138855,1172.256718,673.0194156,641.8224701,634.562482,665.5952856,647.682566,631.3236045,686.0164361,532.3162641,541.4697912,490.9210836,489.1880189,,,
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,161.9666074,173.3067123,189.8231629,231.6771846,235.3232352,208.3286014,236.0714782,158.7012382,217.6585595,255.5354803,273.707251,296.3273129,315.7560561,361.7845147,364.7385546,386.7486297,398.1037056,413.4903338,409.1206521,466.9892251,515.5785739,550.9023857,577.7288058,640.1515395,694.5193925,725.5280495,776.4814544,783.3310584,760.0270775,778.1405584,746.1412145,778.6226404,888.4259252,959.7732038,1122.018852,1284.776145,1464.284802,1803.632019,1883.512541,2605.863595,2983.672146,3051.572473,3394.7305,3591.513357,3677.662262,3756.436852,3967.817816,3936.046001,3671.849396,3490.725902,3611.591236,,,
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,127.1738115,134.2890063,151.4036627,179.3811013,192.3929172,196.0289781,213.6319423,237.7832692,258.0619433,311.4638622,392.3345677,378.4304427,345.4443513,318.5208269,324.9838698,331.5199595,348.3982686,357.563873,346.9607835,363.3525866,337.7756299,345.4618511,332.5358669,364.8208851,407.2475632,442.0921432,454.9246988,453.390774,473.2965494,472.4006164,472.4071405,488.879705,540.8866616,606.4752652,681.3025833,788.1749903,945.6423332,1010.029327,1072.39352,1251.660571,1364.233367,1427.101809,1496.261647,1612.68654,1614.719088,1664.620894,1755.505024,1811.260993,1875.235678,1793.591867,1975.026656,,,
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,153.4977812,161.909521,176.8959569,218.0724452,261.3185485,281.36155,292.9938608,319.8621015,338.377788,379.5039472,432.7185437,493.0932846,476.2293222,448.9560066,446.4266448,452.9252451,465.2244421,460.2771683,491.1661446,513.6279391,582.9472329,597.2581951,636.7769007,687.3697623,765.0752054,858.0213156,935.3203597,975.6874555,949.177557,918.3059677,969.0326388,954.9541983,961.9396057,1056.502322,1210.815222,1395.520367,1623.930728,1969.583777,2262.94893,2286.155526,2693.134129,3030.59339,3204.561911,3345.519771,3478.804531,3357.513264,3361.195004,3627.118613,3733.831251,3775.025107,3584.396679,4101.577497,,,
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,452.3311537,458.9400215,421.1422601,461.108086,387.5886755,283.8003484,318.0919453,397.5989383,428.582833,422.7527847,492.1494771,544.6958545,594.7345391,566.8662008,574.9297814,624.1654917,585.3115022,606.0348321,529.9369468,536.4587842,505.3857864,545.5813145,512.3340874,755.623618,964.9131969,1031.301038,1072.740688,1102.993454,1102.262557,1017.319675,1229.364001,1266.363958,1164.685069,1091.082756,1092.374061,1055.642923,929.0569852,1004.31863,1105.384802,1054.949247,927.4727011,1037.386126,,,
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,177.6834082,193.5765765,216.2475283,267.66856,302.9860795,327.0328569,344.8040984,392.6719116,402.7209637,453.506187,491.1717388,517.6485734,522.7089892,472.2150086,495.7125421,501.8135472,535.9916452,539.7115027,603.1641307,697.1418704,721.4372368,729.1642484,782.8229816,817.6255343,972.5140463,1223.191258,1369.507396,1419.878313,1357.857168,1230.761632,1329.71194,1364.218971,1436.612222,1620.154452,1926.605118,2296.128127,2757.553794,3477.88302,4224.431797,4094.880142,4812.854497,5688.784603,6108.394136,6513.460437,6746.591822,6272.096763,6249.804926,6914.691748,7409.203733,7501.037176,7228.861114,8406.473088,,,
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.016151,1854.339195,2302.505839,2609.47574,2540.957448,2714.049649,2951.426236,3519.709267,4627.567379,5670.270574,6739.682155,7914.200364,10359.42605,12654.52664,10330.11909,10178.36492,12036.58042,12007.9054,13275.96824,14144.82932,11817.71406,12434.71996,14062.1052,16097.93631,16357.85281,17014.05077,19903.55944,,,
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2560.037985,2606.954909,3359.585903,4464.659053,5638.355382,5831.349775,6775.859113,7720.07424,9649.668383,11165.71124,12386.03605,10849.06703,11053.26137,11156.79101,10766.98063,11177.26245,15916.41396,19846.29953,21960.27445,22977.07999,29362.46171,31763.61286,34716.58821,34641.01794,36483.01487,43847.26543,43245.50315,39892.73406,39106.57353,41453.67441,37783.66267,37797.45197,39425.74447,46904.25572,61572.53838,66045.15522,64252.39258,81562.14558,82579.17758,57334.18413,63207.69458,68844.40165,73525.2286,72403.40851,75837.97848,55729.10416,58461.79989,66052.63805,69498.27376,62146.07705,66535.38955,77781.1757,,,
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.055381,1568.905581,1791.47171,2004.872183,2121.729141,2394.042881,2656.414021,3108.962312,3880.133042,4790.851244,5847.934909,7276.712824,10669.37497,12648.56307,10284.5689,8646.377108,9962.779893,10297.66603,11293.1521,11936.75886,10454.85166,11023.21906,12167.36613,13751.56919,13837.83174,14147.46127,16238.88976,,,
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,261.453186,296.615387,353.8740234,426.6461182,482.9641418,501.5298462,559.6633301,651.3848877,758.2480469,998.9179688,781.7293701,755.0858154,674.4870605,602.3775024,581.9206543,760.4846191,827.8467407,939.1792603,953.6380005,1083.369751,1141.00769,1172.015381,1076.141846,1202.643188,1279.984863,1410.634766,1255.757446,1332.404175,1306.734497,1202.273438,1206.078247,1276.811768,1555.914429,1760.410034,1834.76001,1990.344604,2259.542725,2610.688477,2563.620605,2500.973633,2673.567871,2577.334717,2790.133301,3042.846191,2796.48999,2795.940918,2933.342285,3118.458008,3125.278076,2909.069092,3372.842773,,,
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.315242,513.4895415,432.8782529,286.3868206,339.6040305,416.0936625,499.1354788,625.5947415,850.4655621,998.256207,1133.877933,1435.218383,2007.00225,1737.653859,2325.872441,2846.273753,3043.246558,3304.059408,3280.621009,2491.675136,2721.029302,3335.536837,3942.506135,4190.865221,4098.907695,4753.255244,,,
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,551.7954984,484.321272,470.1941309,450.7223264,360.6254758,344.4605629,379.1164464,263.777877,252.0989147,240.7379069,291.8907668,226.8963545,253.3174271,271.1966346,219.9110716,223.273633,284.0458402,237.3313991,238.6902868,231.2337138,243.8054947,280.3156115,261.6922399,301.0167647,231.3916515,259.7442196,274.2641875,355.1450953,435.4375498,360.0238898,364.2800487,411.3475185,389.3929685,412.8211378,410.5563549,355.0491725,362.3558659,406.0441195,425.9028726,425.9078066,383.4859234,421.0132893,,,
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,555.4644393,554.9522174,528.7707217,688.3084385,722.1874499,786.7452381,832.5967941,945.1394913,1021.216387,1132.085985,1325.644635,1462.651813,1600.548393,1663.525129,1782.889256,1871.104854,2605.943106,2630.36547,3028.165624,3486.742452,3275.30679,4372.898739,4324.056455,5242.383089,5318.067258,5524.191005,5837.322004,5954.07596,6464.80045,7146.713866,7752.077686,7962.514569,8391.029448,8898.262245,9068.848878,6001.337505,8388.423326,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.544313,1371.022392,1536.335078,1654.000807,1701.207671,1655.470252,1714.960581,1835.874718,1823.33016,1795.778333,1924.71315,2197.718516,2518.234305,2904.168052,3391.047298,4010.857591,3690.448922,4183.130587,4521.467977,4774.661393,4633.378848,4639.104201,4198.456825,4261.900227,4325.745357,4381.22897,4301.595462,3892.521864,,,,
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,604.8673056,649.6047687,725.0639537,864.8756155,1085.342974,1278.311769,1246.99031,1104.184013,1340.001476,1671.014987,2459.609145,3102.681019,1997.94374,1554.480858,1810.482044,1929.369953,1267.87215,1363.300703,1728.92016,2112.300965,2481.331126,3042.081375,3476.813185,4810.566015,4979.245783,3126.542068,3531.54511,4373.860208,4563.206805,5126.575488,5915.82171,6276.270608,6286.152522,5732.848955,6036.261699,6543.664742,7195.633767,7668.301645,7868.494073,6300.814398,7366.453512,7895.612046,7902.193002,8273.186292,8590.456196,7687.132148,6958.927363,7373.224546,7618.078754,7866.614442,6535.727186,7443.533518,,,
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,156.3543408,164.963507,180.4279715,222.577094,266.794279,287.3679957,299.339656,326.8227983,345.7567236,388.0262984,442.7135085,505.8548185,488.4575271,460.4899265,458.0982803,464.8591991,477.247438,471.6567761,503.5263892,527.4260597,599.0649423,614.6073634,656.3942742,710.2897024,793.9995951,891.2183584,971.8150269,1014.484932,987.2736305,955.4292527,1006.973906,993.4195862,1000.734097,1101.602336,1263.017187,1457.430436,1699.033959,2065.193732,2373.883419,2398.222158,2834.381352,3232.149453,3426.359695,3582.863492,3728.073225,3600.745679,3609.719567,3899.202272,4033.830147,4083.86393,3885.253672,4458.516115,,,
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.119492,1371.014555,1839.873012,1810.715157,1553.341129,1505.110028,1533.373724,1494.470034,1472.296671,1589.925054,1913.7045,2216.612736,2438.984534,2741.825758,3023.502885,3923.603966,3773.976278,3749.382743,4253.98686,3928.313134,4434.571995,4702.597295,4157.525334,4408.877699,4764.058601,5322.638594,5290.938433,5325.979386,5996.110952,,,
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,212.2334326,180.1485108,149.7552502,144.8476233,135.254552,153.5416944,200.6020431,223.3946682,224.7755167,224.6853132,268.9062261,269.3311556,274.8904214,270.1709016,186.2045817,238.8935218,240.3063208,223.9185624,235.2172082,277.9526535,229.3424394,251.2696406,261.9356075,323.5972814,362.2527148,404.2195334,415.6163356,469.5148371,558.0727716,550.1273822,563.3145027,655.4440508,585.013878,624.9848844,681.4756523,603.9903654,624.8371077,667.4863348,717.5328318,694.9824882,671.7258539,647.8364018,,,
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,17.83328875,16.73016437,17.92447617,15.98438913,24.10225832,27.02199687,26.97414445,19.04171094,16.14364864,6.810423176,5.836947014,13.59236754,20.00907928,22.27402123,21.21439024,20.01124549,27.61723016,23.29966491,22.91676164,30.94186122,31.94961312,31.53587673,33.46937862,51.06860196,72.48030521,89.33817901,108.2515788,108.4176913,88.68042695,114.3733626,134.2629527,108.4760006,99.76699751,123.1497487,150.6237848,157.6657236,183.8791376,252.1464144,380.0021661,513.1779165,669.9999956,967.2015768,1039.885989,1068.561927,1073.675814,1071.210598,1017.942327,1028.969312,1131.094909,1149.997001,1313.231506,1049.622085,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.4983179,727.5845745,846.7076753,931.2564263,957.1033505,977.616037,1011.487156,1055.933071,1068.275504,1045.843442,1116.037124,1282.86743,1432.775009,1640.81808,1976.592199,2334.328698,2320.742388,2577.722488,2607.916288,2744.845191,2520.064454,2484.802882,2330.908613,2419.070868,2355.939235,2184.257637,2132.868019,1979.781867,2206.190579,,,
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076.389358,5340.972057,6625.945083,5857.527189,5836.808691,6550.512145,5879.40427,6410.123207,6503.186204,5857.053613,6136.76322,6987.783649,7781.822798,7819.283344,6771.268488,8403.730257,,,
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,1012.638186,1089.325269,1129.853687,837.9836174,837.8156579,1128.544793,1132.984733,1139.219051,1139.119969,869.7079392,960.577625,533.3623283,315.1448473,361.6842681,559.5715603,541.9369255,452.2920849,430.5889268,402.4044527,416.4372419,451.7155123,493.5501928,562.0287864,675.2348391,809.3633069,1003.614354,1245.58654,1639.628936,1309.193519,1848.616455,2568.185493,3304.778023,3466.557572,3154.45141,2831.94092,2648.594218,2393.355715,2878.387181,3115.040737,2939.559917,2762.494618,,,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.7558378,137.1274823,143.0578696,134.1896906,122.0827658,172.8361022,212.8560656,236.3522641,276.9370937,248.0907088,224.7281463,211.4114825,260.1595344,323.3125098,356.5146844,362.5595252,408.9413353,478.810826,455.5717094,403.3782276,506.1332528,560.4255706,558.3723899,558.5935243,478.9661239,346.1664631,361.5122781,401.4417349,395.08235,345.2501603,370.5211127,,,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,640.6548382,644.23324,624.2489387,633.7119163,575.4829935,508.8497994,584.0723044,651.0283054,672.296364,674.5556094,681.5110246,973.3122751,945.4915973,768.658732,780.5211712,814.8922265,855.1709218,809.3269537,773.1673072,741.1094654,644.9156053,592.2022021,616.0885354,701.2973913,772.3468842,899.9466805,1020.782239,1102.749211,1303.068792,1269.534434,1365.886184,1589.177566,1519.231237,1624.956063,1434.137813,1352.093741,1373.25681,1416.737619,1567.198087,1633.702468,1647.919902,1772.217274,,,
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,751.0317503,852.4732522,1031.108413,1193.93119,1087.793186,1061.360564,988.964745,998.1815359,943.9044882,968.9567973,1317.878923,1717.229129,1927.905289,1967.712185,2366.869873,2532.725168,2793.590095,2757.945702,2898.706434,3216.227571,3443.875431,3191.661374,3134.27764,3241.530003,3468.99939,3452.212851,3624.279415,4304.069868,4863.480288,4751.526338,5168.70655,6094.649444,7248.640873,6321.887413,6872.94022,7760.726582,7767.903493,8304.54483,8839.161578,8194.757439,8599.241964,9572.136458,10358.52683,10263.5381,8094.482298,8167.696743,,,
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,154.2092729,151.2371447,135.4334183,141.5140414,138.9548396,126.0337489,121.572969,111.0076707,127.3686278,139.3518074,160.3355287,186.5420286,144.727963,168.7119607,84.17993807,97.48669119,176.6073045,210.0918371,123.7354438,127.5648413,121.2501188,114.7751591,246.4661686,212.3409272,231.8217206,235.719626,248.5084429,267.8381394,311.1578866,337.4051554,370.3329092,420.5362652,291.4940012,263.6613481,281.1542056,295.5953716,251.6751374,421.4651141,465.7924706,512.398439,556.8341617,563.0449238,,,
